_id,Catch Year,Catch Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Management Unit,Pacific Fishery Management Area,Common Name,Scientific Name,Number of Fish,Comments
1308,2019,November,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,1022,n/a
1309,2019,November,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,1,n/a
1310,2019,December,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,1,n/a
1311,2019,December,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Chinook Salmon,Oncorhynchus tschawytscha,1,n/a
1312,2019,December,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,2,n/a
1313,2019,December,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,165,n/a
1314,2019,December,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,5,n/a
1315,2019,December,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,67,n/a
1316,2019,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,23,n/a
1317,2019,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Black Rockfish,Sebastes melanops,1,n/a
1318,2019,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Rockfish,Sebastes sp. ,8,n/a
1319,2019,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Sculpin,Cottidae,3,n/a
1320,2019,December,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,1,n/a
1321,2020,January,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,152,n/a
1322,2020,January,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,5,n/a
1323,2020,January,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,3,n/a
1324,2020,January,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Coho Salmon,Oncorhynchus kisutch,1,n/a
1325,2020,January,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Chinook Salmon,Oncorhynchus tschawytscha,6,n/a
1326,2020,January,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Chum Salmon,Oncorhynchus keta,6,n/a
1327,2020,January,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,45,n/a
1328,2020,January,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,72,n/a
1329,2020,January,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2050,n/a
1330,2020,January,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3257,n/a
1331,2020,January,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,2,n/a
1332,2020,January,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,14,n/a
1333,2020,January,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Sablefish,Anoplopoma fimbria,57,n/a
1334,2020,January,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,12,Surfperch,Embiotocidae,7,n/a
1335,2020,January,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,9,n/a
1336,2020,January,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,12,Rockfish,Sebastes sp. ,4,n/a
1337,2020,February,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,5,n/a
1338,2020,February,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,5,n/a
1339,2020,February,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Rockfish,Sebastes sp. ,7,n/a
1340,2020,February,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,72,n/a
1341,2020,March,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,13,Pacific Herring,Clupea pallasii,30,n/a
1342,2020,March,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,20,n/a
1343,2020,March,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,4,n/a
1344,2020,March,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,2,n/a
1345,2020,March,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,27,Pacific Herring,Clupea pallasii,14,n/a
1346,2020,March,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,27,Yellowtail Rockfish,Sebastes flavidus ,6,n/a
1347,2020,March,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2480,n/a
1348,2020,April,233,Creative Salmon Company,Indian Bay,49.11916,-125.72549,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,1,n/a
1349,2020,April,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,27,Pacific Herring,Clupea pallasii,10,n/a
1350,2020,April,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3860,n/a
1351,2020,April,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,67,n/a
1352,2020,April,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3,n/a
1353,2020,May,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Cabezon,Scorpaenichthys marmoratus,22,n/a
1354,2020,May,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Pacific Cod,Gadus macrocephalus,8,n/a
1355,2020,May,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Sablefish,Anoplopoma fimbria,320,n/a
1356,2020,May,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Sculpin,Cottidae,2,n/a
1357,2020,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,25,Sculpin,Cottidae,2,n/a
1358,2020,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,25,Rockfish,Sebastes sp. ,2,n/a
1359,2020,May,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,31,n/a
1360,2020,May,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,12,Tubesnout,Aulorhynchus flavidus,22,n/a
1361,2020,May,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,12,Gunnel,Pholidae,56,n/a
1362,2020,May,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,12,Surfperch,Embiotocidae,18,n/a
1363,2020,May,1338,MOWI Canada West,Mahatta East,50.47456,-127.78781,Quatsino Sound,27,Sablefish,Anoplopoma fimbria,2,n/a
1364,2020,May,1237,MOWI Canada West,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,27,Copper Rockfish,Sebastes caurinus,3,n/a
1365,2020,May,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,717,n/a
1366,2020,May,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,8255,n/a
1367,2020,May,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Striped Seaperch ,Embiotoca lateralis ,2,n/a
1368,2020,May,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Cabezon,Scorpaenichthys marmoratus,3,n/a
1369,2020,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Cabezon,Scorpaenichthys marmoratus,11,n/a
1370,2020,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Pacific Cod,Gadus macrocephalus,32,n/a
1371,2020,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Pacific Tomcod,Microgadus proximus,310,n/a
1372,2020,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Sablefish,Anoplopoma fimbria,2,n/a
1373,2020,June,227,Cermaq Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Pacific Hake,Merluccius productus,2,n/a
1374,2020,June,227,Cermaq Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,12,n/a
1375,2020,June,227,Cermaq Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Flatfish,Pleuronectidae,1,n/a
1376,2020,June,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Pilchard,Sardinops sagax,40,n/a
1377,2020,June,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Pacific Herring,Clupea pallasii,31,n/a
1378,2020,June,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Sculpin,Cottidae,6,n/a
1379,2020,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,506,n/a
1380,2020,June,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,1475,n/a
1381,2020,June,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,300,n/a
1382,2020,June,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2936,n/a
1383,2020,June,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,13,Pacific Herring,Clupea pallasii,1107,n/a
1384,2020,June,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,13,Shiner Perch,Cymatogaster aggregata ,23,n/a
1385,2020,June,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,25,Coho Salmon,Oncorhynchus kisutch,1,n/a
1386,2020,July,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,6,Pacific Cod,Gadus macrocephalus,8,n/a
1387,2020,July,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,25,Sculpin,Cottidae,6,n/a
1388,2020,July,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,25,Pacific Herring,Clupea pallasii,27,n/a
1389,2020,July,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Pacific Herring,Clupea pallasii,2,n/a
1390,2020,July,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Sculpin,Cottidae,5,n/a
1391,2020,July,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,3,n/a
1392,2020,July,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,2,n/a
1393,2020,July,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Sablefish,Anoplopoma fimbria,1,n/a
1394,2020,July,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,366,n/a
1395,2020,July,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,25,Sculpin,Cottidae,8,n/a
1396,2020,July,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,1165,n/a
1397,2020,July,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Islands,13,Pacific Herring,Clupea pallasii,65,n/a
1398,2020,July,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,671,n/a
1399,2020,July,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,4,n/a
1400,2020,July,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,1,n/a
1401,2020,July,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,1,n/a
1402,2020,August,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,16,Pacific Herring,Clupea pallasii,10,n/a
1403,2020,August,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,16,Surfperch,Embiotocidae,8,n/a
1404,2020,August,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Pacific Herring,Clupea pallasii,2,n/a
1405,2020,August,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,2,n/a
1406,2020,August,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Sculpin,Cottidae,4,n/a
1407,2020,August,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Striped Seaperch ,Embiotoca lateralis ,3,n/a
1408,2020,August,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,1,n/a
1409,2020,August,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,12,n/a
1410,2020,August,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,25,Pacific Herring,Clupea pallasii,30,n/a
1411,2020,August,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,25,Sablefish,Anoplopoma fimbria,1,n/a
1412,2020,August,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,25,Sculpin,Cottidae,8,n/a
1413,2020,August,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,50,n/a
1414,2020,August,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Chinook Salmon,Oncorhynchus tschawytscha,2,n/a
1415,2020,August,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,110,n/a
1416,2020,August,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,9,n/a
1417,2020,September,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,16,Pacific Herring,Clupea pallasii,12,n/a
1418,2020,September,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3,n/a
1419,2020,September,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,6,n/a
1420,2020,September,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Striped Seaperch ,Embiotoca lateralis ,7,n/a
1421,2020,September,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,3,n/a
1422,2020,September,1554,Golden Eagle Sable Fish,Charlie's Place,50.04149,-127.17617,Kyuquot Sound,26,Shiner Perch,Cymatogaster aggregata ,150,n/a
1423,2020,September,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Sculpin,Cottidae,4,n/a
1424,2020,September,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Surfperch,Embiotocidae,1,n/a
1425,2020,September,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Chinook Salmon,Oncorhynchus tschawytscha,1,n/a
1426,2020,September,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Pacific Herring,Clupea pallasii,3,n/a
1427,2020,September,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,4,n/a
1428,2020,September,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,16,Sculpin,Cottidae,1,n/a
1429,2020,September,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,16,Surfperch,Embiotocidae,1,n/a
1430,2020,September,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,102,n/a
1431,2020,September,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,10,n/a
1432,2020,September,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,12,Pacific Hake,Merluccius productus,1,n/a
1433,2020,September,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,1,n/a
1434,2020,September,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,3000,n/a
1435,2020,September,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,16,Cabezon,Scorpaenichthys marmoratus,2,n/a
1436,2020,September,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,16,Pacific Herring,Clupea pallasii,10,n/a
1437,2020,September,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,2,n/a
1438,2020,October,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Pacific Herring,Clupea pallasii,9,n/a
1439,2020,October,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Sculpin,Cottidae,4,n/a
1440,2020,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,1,n/a
1441,2020,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,9,n/a
1442,2020,October,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,34,n/a
1443,2020,October,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Pacific Herring,Clupea pallasii,11,n/a
1444,2020,October,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,16,Sculpin,Cottidae,1,n/a
1445,2020,October,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,12,Sablefish,Anoplopoma fimbria,2334,n/a
1446,2020,October,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,16,Pacific Herring,Clupea pallasii,13,n/a
1447,2020,October,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,16,Pacific Herring,Clupea pallasii,7,n/a
1448,2020,October,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,16,Sculpin,Cottidae,3,n/a
1449,2020,October,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,16,Rockfish,Sebastes sp. ,1,n/a
1450,2020,October,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,2,n/a
1451,2020,October,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Sculpin,Cottidae,1,n/a
1452,2020,October,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Rockfish,Sebastes sp. ,1,n/a
1453,2020,October,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Surfperch,Embiotocidae,1,n/a
1454,2020,November,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Pacific Herring,Clupea pallasii,32,n/a
1455,2020,November,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,80,n/a
1456,2020,November,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,3,n/a
1457,2020,November,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,4,n/a
1458,2020,November,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,39,n/a
1459,2020,November,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,12,Sablefish,Anoplopoma fimbria,852,n/a
1460,2020,November,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pacific Herring,Clupea pallasii,13,n/a
1461,2020,November,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,1,n/a
1462,2020,November,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,7,n/a
1463,2020,November,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,1,n/a
1464,2020,December,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Pacific Herring,Clupea pallasii,54,n/a
1465,2020,December,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Sculpin,Cottidae,2,n/a
1466,2020,December,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Rockfish,Sebastes sp. ,2,n/a
1467,2020,December,227,Cermaq Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,100,n/a
1468,2020,December,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Lingcod,Ophiodon elongatus,7,n/a
1469,2020,December,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,3,n/a
1470,2020,December,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Chinook Salmon,Oncorhynchus tschawytscha,1,n/a
1471,2020,December,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,24,Northern Anchovy,Engraulis mordax,4,n/a
1472,2020,December,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,68,n/a
1473,2020,December,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,24,Wolf Eel,Anarrhichthys ocellatus,4,n/a
1474,2020,December,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,4,n/a
1475,2020,December,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2,n/a
1476,2020,December,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,24,Pacific Hake,Merluccius productus,1,n/a
1477,2020,December,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pacific Herring,Clupea pallasii,3,n/a
1478,2020,December,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,2,n/a
1479,2020,December,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,6,n/a
1480,2021,January,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,5,n/a
1481,2021,January,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha ,1,n/a
1482,2021,January,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,19,n/a
1483,2021,January,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,10,n/a
1484,2021,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata ,1,n/a
1485,2021,February,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Chinook Salmon,Oncorhynchus tschawytscha,2,n/a
1486,2021,February,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,1,n/a
1487,2021,February,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,1,n/a
1488,2021,February,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,13,Pacific Herring,Clupea pallasii,23,n/a
1489,2021,February,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,13,Cabezon,Scorpaenichthys marmoratus,4,n/a
1490,2021,February,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,10,n/a
1491,2021,March,227,Cermaq Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,1070,n/a
1492,2021,March,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Lingcod,Ophiodon elongatus,6,n/a
1493,2021,March,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pilchard,Sardinops sagax,2,n/a
1494,2021,March,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,8625,n/a
1495,2021,March,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Yellowtail Rockfish,Sebastes flavidus ,4118,n/a
1496,2021,March,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Pacific Tomcod,Microgadus proximus,1,n/a
1497,2021,March,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Striped Seaperch ,Embiotoca lateralis ,513,n/a
